word1,word2,pos,sv_score,relation,w1_num_v_senses,w2_num_v_senses,w1_frames,w2_frames,mean_rating,sd_rating,shared_frames,w1_frame_count,w2_frame_count,relation_index,shares_frames_bool,cf_similarity,cf_scaled_sim
aim,look,V,2.82,NONE,7,10,"['FOR-TO-INF', 'NP', 'Infinitival Copular Clause', 'NP-VEN-NP-OMIT', 'S', 'TO-INF-SC']",['PP'],2.833333333333333,1.4181364924121764,0,6,1,3,False,0.2440798469751619,3.9526387758012955
listen,concentrate,V,4.98,HYPER/HYPONYMS,3,8,['PP'],"['PP', 'P-ING-SC', 'P-WHAT-S', 'P-WHAT-TO-INF']",5.0,0.9428090415820634,1,1,4,2,True,0.1767453824722131,3.413963059777705
like,disgust,V,0.33,NONE,5,2,['TO-INF-SC'],"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",0.3333333333333333,0.4216370213557839,0,1,6,3,False,0.025649516401032062,2.2051961312082566
desire,hope,V,6.81,HYPER/HYPONYMS,3,3,"['Basic Transitive', 'NP-PP']",['PP'],6.833333333333333,1.286683937707919,0,2,1,2,False,0.6618722821577224,7.294978257261779
practice,dance,V,0.91,NONE,5,3,['-1'],"['Basic Intransitive', 'PP', 'NP', 'Locative Inversion', 'NP']",1.0,0.6992058987801011,0,1,5,3,False,0.15216612261821064,3.217328980945685
drip,spill,V,4.98,NONE,2,6,"['NP-PP', 'NP-ADVP-PRED', 'PP', 'NP-PP-PP', 'PP-PP']","['Basic Intransitive', 'PP', 'NP-PP', 'Locative Inversion', 'ADVP-PRED']",5.333333333333334,1.0327955589886444,2,5,5,3,True,0.2779745143733332,4.223796114986666
deliver,get,V,1.99,HYPER/HYPONYMS,12,36,"['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP-PP', 'NP-PP-PP']","['P-ING-SC', 'PP']",2.0,1.6193277068654828,0,5,2,2,False,0.41977544731473765,5.358203578517902
holler,call,V,7.3,SYNONYMS,3,28,"['Basic Intransitive', 'PP', 'PP', 'Basic Transitive', 'QUOT', 'NP-PP', 'S', 'HOW-TO-INF', 'TO-INF-AC', 'PP-S', 'PP-HOW-TO-INF', 'PP-TO-INF-OC', 'PP-TO-INF-OC', 'PP-QUOT']","['Basic Intransitive', 'PP', 'PP', 'NP', 'NP-ADJP', 'PP', 'PP']",7.333333333333334,1.07496769977314,2,14,7,4,True,0.21446807970663034,3.7157446376530427
fly,drive,V,0.83,COHYPONYMS,14,22,"['Dative', 'Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP-PP', 'NP-PP-PP']","['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP-PP', 'NP-PP-PP']",0.8333333333333334,0.7071067811865476,3,6,5,1,True,0.10538914549269704,2.8431131639415765
fill,dig,V,0.17,NONE,9,8,['Basic Transitive'],['NP-NP'],0.1666666666666666,0.3162277660168379,0,1,1,3,False,0.22397047605593984,3.7917638084475187
mend,bend,V,1.16,NONE,2,6,['-1'],"['Basic Intransitive', 'PP']",1.1666666666666667,1.3374935098492584,0,1,2,3,False,0.001996300717429976,2.0159704057394396
raise,ascend,V,7.8,NONE,27,8,"['Basic Transitive', 'NP-PP', 'NP-PP']","['Basic Intransitive', 'PP', 'Locative Preposition Drop']",7.833333333333334,1.6363916944844767,0,3,3,3,False,0.6269126371821203,7.0153010974569625
hurt,pluck,V,1.49,NONE,7,6,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",['Transitive'],1.5,1.100504934614612,0,6,1,3,False,0.13092865746666968,3.0474292597333577
change,renounce,V,3.82,HYPER/HYPONYMS,10,4,"['Intransitive', 'Transitive', 'Unspecified Reflexive Object']",['-1'],3.833333333333333,2.0027758514399734,0,3,1,2,False,0.008558350027591637,2.068466800220733
control,steer,V,7.14,HYPER/HYPONYMS,8,3,['-1'],"['Basic Transitive', 'NP-PP']",7.166666666666667,1.1595018087284057,0,1,2,2,False,0.2538192133823164,4.030553707058531
start,develop,V,5.64,COHYPONYMS,14,21,"['ING-SC/BE-ING-SC', 'Intransitive', 'Basic Transitive', 'PP', 'NP-PP', 'NP-PP', 'Intransitive']","['Basic Intransitive', 'PP', 'NP-PP', 'Locative Inversion', 'ADVP-PRED']",5.666666666666667,1.7126976771553504,2,7,5,1,True,0.20426284332153094,3.6341027465722475
allow,reject,V,0.17,NONE,10,7,"['NP', 'NP-ADVP-PRED', 'NP-PP']",['-1'],0.1666666666666666,0.3162277660168379,0,3,1,3,False,0.028986512953418832,2.2318921036273505
dislike,discourage,V,3.65,NONE,1,3,['TO-INF-SC'],"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",3.666666666666667,1.932183566158592,0,1,6,3,False,0.14093648056736588,3.127491844538927
believe,think,V,5.15,SYNONYMS,5,13,"['Basic Transitive', 'NP-PP', 'NP-PP', 'S', 'ING-SC/BE-ING', 'POSSING']","['NP-ADJP-PRED', 'NP-NP-PRED', 'NP-TOBE', 'NP-VEN-NP-OMIT', 'S']",5.166666666666667,1.449137674618944,1,6,5,4,True,0.8615787809396852,8.89263024751748
accomplish,become,V,3.98,NONE,2,4,['-1'],['-1'],4.0,1.429840705968481,1,1,1,3,True,0.21259373988481794,3.7007499190785436
give,allow,V,4.65,HYPER/HYPONYMS,44,10,"['NP-PP', 'NP-PP-PP', 'NP-PP']","['NP', 'NP-ADVP-PRED', 'NP-PP']",4.666666666666667,1.5491933384829664,1,3,3,2,True,0.646889800091882,7.175118400735056
separate,join,V,0.33,ANTONYMS,13,5,"['Basic Transitive', 'NP-PP']","['PP', 'PP-PP', 'PP', 'PP-PP', 'P-ING-SC']",0.3333333333333333,0.4216370213557839,0,2,5,0,False,0.1115681314454922,2.8925450515639377
embarrass,flutter,V,1.49,NONE,2,5,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'NP-PP', 'NP-PP']",1.5,1.286683937707919,2,6,3,3,True,0.0663745422681854,2.530996338145483
select,elect,V,5.15,HYPER/HYPONYMS,1,2,"['NP-P-ING-OC', 'NP-TOBE', 'NP-PP']","['NP-NP', 'NP-PP', 'Infinitival Copular Clause', 'Basic Transitive']",5.166666666666667,1.728840330651992,1,3,4,2,True,0.9136484751927951,9.309187801542361
write,say,V,2.49,NONE,10,11,"['Basic Intransitive', 'PP']","['PP-THAT-S-SUBJUNCT', 'PP-WH-S', 'PP-WHAT-S', 'PP-HOW-S']",2.5,1.35400640077266,0,2,4,3,False,0.16620698950701224,3.329655916056098
dismiss,allow,V,2.49,NONE,6,10,"['Basic Transitive', 'NP-PP']","['NP', 'NP-ADVP-PRED', 'NP-PP']",2.5,1.6499158227686108,1,2,3,3,True,0.06250204406328486,2.500016352506279
call,listen,V,1.99,NONE,28,3,"['Basic Intransitive', 'PP', 'PP', 'NP', 'NP-ADJP', 'PP', 'PP']",['PP'],2.0,1.398411797560202,1,7,1,3,True,0.22526551578704,3.80212412629632
go,pause,V,0.66,NONE,30,2,"['Basic Intransitive', 'PP']","['PP', 'PP']",0.6666666666666667,0.6992058987801011,1,2,2,3,True,0.14291298118791862,3.143303849503349
advise,inform,V,6.47,HYPER/HYPONYMS,3,3,"['PP', 'S', 'HOW-TO-INF', 'QUOT']","['Basic Transitive', 'NP-PP', 'NP-S', 'NP-HOW-TO-INF', 'NP-QUOT', 'NP-PP']",6.5,1.3703203194062976,0,4,6,2,False,0.7295469872311109,7.836375897848887
sneak,scare,V,2.32,NONE,4,2,"['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",2.333333333333333,1.5776212754932308,3,14,6,3,True,0.21838372950562707,3.7470698360450165
hear,whisper,V,1.66,NONE,5,1,"['Basic Intransitive', 'P-POSSING', 'P-WHAT-S', 'PP', 'PP-PP']","['Basic Intransitive', 'PP', 'PP', 'Basic Transitive', 'QUOT', 'NP-PP', 'S', 'HOW-TO-INF', 'TO-INF-AC', 'PP-S', 'PP-HOW-TO-INF', 'PP-TO-INF-OC', 'PP-TO-INF-OC', 'PP-QUOT']",1.6666666666666667,0.9428090415820634,2,5,14,3,True,0.268287488860805,4.14629991088644
teach,give,V,4.15,NONE,2,44,"['Transitive', 'NP-TO-INF-OC', 'NP-P-ING-AC', 'NP-S', 'NP-WHAT-S', 'NP-WHAT-TO-INF', 'NP-HOW-S']","['NP-PP', 'NP-PP-PP', 'NP-PP']",4.166666666666667,1.4337208778404378,0,7,3,3,False,0.1400749515248847,3.1205996121990776
urge,hurry,V,3.98,HYPER/HYPONYMS,3,3,"['Basic Transitive', 'NP-PP', 'NP-TO-INF-OC', 'NP-S']","['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']",4.0,1.8378731669453627,1,4,14,2,True,0.13027720690153363,3.0422176552122693
reach,achieve,V,5.81,SYNONYMS,9,1,"['Basic Transitive', 'NP-PP', 'NP-PP', 'Benefactive Alternation', 'NP-PP', 'NP', 'NP-PP-PP']",['-1'],5.833333333333334,1.9002923751652296,0,7,1,4,False,0.8845256221976854,9.076204977581483
sweat,relax,V,0.17,NONE,1,8,"['Basic Intransitive', 'PP', 'Transitive', 'NP-PP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",0.1666666666666666,0.3162277660168379,1,4,6,3,True,0.06706878317423864,2.536550265393909
come,join,V,4.98,NONE,21,5,"['Basic Intransitive', 'PP', 'NP-PP', 'Locative Inversion', 'ADVP-PRED']","['PP', 'PP-PP', 'PP', 'PP-PP', 'P-ING-SC']",5.0,2.0,1,5,5,3,True,0.2726485132179026,4.181188105743221
fight,hate,V,3.32,NONE,4,1,"['Intransitive', 'P-POSSING', 'P-WH-S', 'P-WHAT-S', 'P-WH-TO-INF', 'P-WHAT-TO-INF', 'PP']",['TO-INF-SC'],3.333333333333333,1.8257418583505536,0,7,1,3,False,0.1489794721684251,3.191835777347401
lie,rationalize,V,2.49,NONE,7,5,"['Basic Intransitive', 'PP']",['-1'],2.5,1.1785113019775793,0,2,1,3,False,0.036301298631821126,2.290410389054569
be,do,V,0.83,HYPER/HYPONYMS,13,13,['-1'],['-1'],0.8333333333333334,0.7071067811865476,1,1,1,2,True,0.4539231875198567,5.631385500158854
lick,dip,V,1.0,NONE,4,14,"['Basic Transitive', 'Unspecified Object', 'Conative', 'PP']",['Intransitive'],1.0,0.966091783079296,0,4,1,3,False,0.26066010146553953,4.085280811724316
loosen,relax,V,7.14,HYPER/HYPONYMS,7,8,"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",7.166666666666667,1.0593499054713802,3,13,6,2,True,0.4421766474822171,5.537413179857737
flex,lift,V,3.32,NONE,5,24,"['Basic Transitive', 'NP-PP', 'NP-PP']","['Basic Transitive', 'NP-PP', 'NP-ADVP-PRED']",3.333333333333333,1.563471919941143,2,3,3,3,True,-0.0807374110872206,1.3541007113022352
learn,confuse,V,0.66,NONE,6,5,"['Basic Intransitive', 'P-POSSING', 'P-WHAT-S', 'PP', 'PP-PP']","['NP-PP', 'Simple Reciprocal Transitive', 'Simple Reciprocal Intransitive']",0.6666666666666667,0.6992058987801011,0,5,3,3,False,0.026506909476571847,2.212055275812575
perceive,assume,V,5.15,NONE,2,9,"['NP-P-ING-OC', 'NP-TOBE', 'NP-PP']",['Basic Transitive'],5.166666666666667,1.728840330651992,0,3,1,3,False,0.3107507467706405,4.486005974165124
stop,drive,V,0.0,NONE,11,22,"['NP-P-ING', 'POSSING', 'ING-AC', 'Basic Transitive']","['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP-PP', 'NP-PP-PP']",0.0,0.0,1,4,5,3,True,0.11038390271546665,2.8830712217237333
seize,catch,V,4.65,HYPER/HYPONYMS,8,29,"['Basic Transitive', 'NP-PP']","['Basic Transitive', 'NP-PP', 'NP-PP', 'Benefactive Alternation', 'NP-PP', 'NP', 'NP-PP-PP']",4.666666666666667,2.14993539954628,2,2,7,2,True,0.6478272402595473,7.182617922076378
receive,earn,V,6.47,COHYPONYMS,13,2,"['Basic Transitive', 'NP-PP']",['NP-PP'],6.5,1.3703203194062976,1,2,1,1,True,0.6051836489408539,6.841469191526831
disperse,release,V,6.14,NONE,6,10,"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']",['NP-P-ING-OC'],6.166666666666667,1.567021236472421,0,13,1,3,False,0.2227865911918805,3.782292729535044
put,hang,V,1.96,NONE,9,15,['PP-NP'],"['Basic Intransitive', 'PP']",2.166666666666667,1.0593499054713802,0,1,2,3,False,0.023098255438540487,2.184786043508324
repress,forbid,V,6.14,NONE,4,2,"['NP-PP', 'NP-PP', 'Basic Transitive']","['NP-P-ING', 'POSSING', 'ING-AC', 'Basic Transitive']",6.166666666666667,1.1595018087284057,1,3,4,3,True,0.21944500298280517,3.7555600238624414
sway,bend,V,4.98,NONE,4,6,"['Basic Intransitive', 'NP-PP']","['Basic Intransitive', 'PP']",5.0,1.699673171197595,1,2,2,3,True,0.20736001435365947,3.6588801148292758
scare,cry,V,0.33,NONE,2,7,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",['Transitive'],0.3333333333333333,0.4216370213557839,0,6,1,3,False,0.21474560255435565,3.717964820434845
attack,seize,V,4.32,NONE,6,8,"['Basic Transitive', 'NP-PP', 'NP', 'NP-PP', 'NP-TOBE']","['Basic Transitive', 'NP-PP']",4.333333333333334,1.9550504398153572,2,5,2,3,True,0.1135228103307556,2.908182482646045
hold,pause,V,5.98,NONE,36,2,"['Infinitival Copular Clause', 'S', 'Basic Transitive']","['PP', 'PP']",6.0,1.3498971154211057,0,3,2,3,False,0.15620026401860984,3.249602112148879
fail,triumph,V,0.83,NONE,11,4,['Basic Transitive'],['PP'],0.8333333333333334,0.5270462766947299,0,1,1,3,False,-0.0103590421223148,1.9171276630214815
overcome,beat,V,7.64,HYPER/HYPONYMS,4,23,"['Basic Transitive', 'NP-PP']","['Basic Transitive', 'NP-PP', 'NP-PP']",7.666666666666666,1.5776212754932306,2,2,3,2,True,0.6340716344614182,7.072573075691346
shun,hide,V,3.32,NONE,2,4,"['Basic Transitive', 'Basic Transitive', 'ING-SC/BE-ING-SC', 'POSSING']","['Basic Intransitive', 'PP', 'PP']",3.333333333333333,1.8856180831641267,0,4,3,3,False,0.031307068070910944,2.2504565445672875
sell,disown,V,2.32,NONE,8,2,"['NP-PP', 'NP-PP-PP', 'NP-PP']",['-1'],2.333333333333333,2.170509412813294,0,3,1,3,False,0.0186450679571752,2.1491605436574015
bite,fight,V,4.15,NONE,4,4,"['Unintentional Interpretation of Object', 'Unintentional Interpretation of Object']","['Intransitive', 'P-POSSING', 'P-WH-S', 'P-WHAT-S', 'P-WH-TO-INF', 'P-WHAT-TO-INF', 'PP']",4.166666666666667,1.8408935028645437,0,2,7,3,False,0.04645175056246581,2.3716140044997265
relax,rub,V,5.48,NONE,8,3,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'NP-PP', 'NP-PP']",5.5,1.4181364924121764,2,6,3,3,True,0.21526732517217506,3.7221386013774005
disintegrate,demolish,V,4.38,NONE,3,3,"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",4.166666666666667,1.0801234497346432,3,13,6,3,True,0.4472527057926243,5.578021646340995
prove,explain,V,5.98,NONE,9,3,['HOW-S'],"['PP-THAT-S-SUBJUNCT', 'PP-WH-S', 'PP-WHAT-S', 'PP-HOW-S']",6.0,2.0110804171997807,0,1,4,3,False,0.2778141106816991,4.222512885453593
bite,attack,V,4.48,NONE,4,6,"['Unintentional Interpretation of Object', 'Unintentional Interpretation of Object']","['Basic Transitive', 'NP-PP', 'NP', 'NP-PP', 'NP-TOBE']",4.500000000000001,1.888562063228706,0,2,5,3,False,0.2004125544354486,3.6033004354835887
enrage,engage,V,1.66,NONE,1,10,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",['Simple Reciprocal Intransitive'],1.6666666666666667,1.8856180831641267,0,6,1,3,False,0.0650353979078655,2.520283183262924
advise,notify,V,7.97,SYNONYMS,3,1,"['PP', 'S', 'HOW-TO-INF', 'QUOT']","['Basic Transitive', 'NP-PP', 'NP-S', 'NP-HOW-TO-INF', 'NP-QUOT', 'NP-PP']",8.0,1.3165611772087664,0,4,6,4,False,0.7933849542515289,8.347079634012232
scream,hoot,V,4.48,NONE,3,2,"['Basic Intransitive', 'PP', 'PP', 'Basic Transitive', 'QUOT', 'NP-PP', 'S', 'HOW-TO-INF', 'TO-INF-AC', 'PP-S', 'PP-HOW-TO-INF', 'PP-TO-INF-OC', 'PP-TO-INF-OC', 'PP-QUOT']","['Basic Intransitive', 'PP', 'PP', 'NP', 'NP-ADJP', 'PP', 'PP']",4.500000000000001,2.110818693198342,2,14,7,3,True,0.23082361830673734,3.846588946453899
steal,keep,V,3.32,NONE,3,22,"['Basic Intransitive', 'PP', 'NP-PP', 'Locative Inversion', 'ADVP-PRED']","['NP-PP', 'Basic Transitive']",3.333333333333333,2.0,1,5,2,3,True,0.09192347229893857,2.735387778391509
attack,engage,V,4.83,COHYPONYMS,6,10,"['Basic Transitive', 'NP-PP', 'NP', 'NP-PP', 'NP-TOBE']",['Simple Reciprocal Intransitive'],5.0,1.9436506316151,0,5,1,1,False,0.14458249636199602,3.1566599708959684
frustrate,disappoint,V,3.82,HYPER/HYPONYMS,2,1,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",3.833333333333333,2.057506581601462,6,6,6,2,True,0.72686805739624,7.81494445916992
help,prepare,V,5.64,NONE,8,8,['PP'],"['Basic Transitive', 'NP-NP', 'NP-PP']",5.666666666666667,1.429840705968481,0,1,3,3,False,0.14313556604609384,3.1450845283687507
borrow,keep,V,1.16,NONE,2,22,"['Basic Transitive', 'NP-PP']","['NP-PP', 'Basic Transitive']",1.1666666666666667,0.6749485577105528,2,2,2,3,True,0.09292966546033747,2.7434373236827
disallow,reject,V,6.81,NONE,1,7,['-1'],['-1'],6.833333333333333,1.7919573407620817,1,1,1,3,True,0.8216194336960705,8.572955469568564
lose,obtain,V,0.33,ANTONYMS,11,3,['PP'],"['NP-PP', 'NP']",0.3333333333333333,0.4216370213557839,0,1,2,0,False,-0.035190032409940425,1.7184797407204766
grow,rise,V,5.48,HYPER/HYPONYMS,10,17,"['Basic Intransitive', 'PP', 'NP-PP', 'Locative Inversion', 'ADVP-PRED']","['Basic Intransitive', 'PP', 'NP-PP', 'Locative Inversion', 'ADVP-PRED']",5.5,1.567021236472421,5,5,5,2,True,0.7965102979074552,8.372082383259642
fail,fall,V,2.99,HYPER/HYPONYMS,11,32,['Basic Transitive'],['Intransitive'],3.0,1.3984117975602022,0,1,1,2,False,0.2427969115326376,3.942375292261101
create,do,V,5.31,HYPER/HYPONYMS,6,13,"['Basic Transitive', 'NP-PP', 'NP-PP', 'NP-PP']",['-1'],5.333333333333334,1.4757295747452437,0,4,1,2,False,0.29628773982181156,4.3703019185744925
disperse,gather,V,1.33,NONE,6,9,"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']","['Basic Transitive', 'NP-PP', 'NP-PP', 'Benefactive Alternation', 'NP-PP', 'NP', 'NP-PP-PP']",1.3333333333333337,1.0327955589886446,3,13,7,3,True,0.17107598786686917,3.3686079029349534
throw,overpower,V,3.15,NONE,15,2,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",['-1'],3.1666666666666665,1.5951314818673863,0,6,1,3,False,0.10251740557481279,2.8201392445985025
disintegrate,erode,V,6.04,NONE,3,2,"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']",['Intransitive'],6.333333333333333,1.9888578520235063,1,13,1,3,True,0.4302675921734517,5.442140737387613
grate,annoy,V,6.47,HYPER/HYPONYMS,5,1,['PP'],"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",6.5,1.7919573407620817,0,1,6,2,False,0.10190416883730108,2.8152333506984086
run,strive,V,2.32,NONE,41,2,"['PP', 'Locative Inversion', 'PP-NP', 'NP-PP']",['-1'],2.333333333333333,1.8973665961010275,0,4,1,3,False,0.12518706174676258,3.0014964939741007
believe,agree,V,3.15,NONE,5,7,"['Basic Transitive', 'NP-PP', 'NP-PP', 'S', 'ING-SC/BE-ING', 'POSSING']","['PP-HOW-S', 'PP-HOW-TO-INF', 'WHAT-TO-INF']",3.1666666666666665,1.8529256146249728,0,6,3,3,False,0.1990208350415861,3.5921666803326886
frustrate,overwhelm,V,5.15,NONE,2,4,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",5.166666666666667,1.7919573407620817,6,6,6,3,True,0.433700466630254,5.469603733042032
concern,dismay,V,3.98,NONE,2,2,"['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']","['Basic Transitive', 'Middle Construction', 'PRO-Arb Object Alternation', 'NP-PP', 'NP', 'NP-ADJP']",4.0,2.4129281427805145,6,6,6,3,True,0.4645735204744741,5.716588163795793
claim,accuse,V,3.98,NONE,5,2,"['S', 'S-SUBJUNCT']","['NP-PP', 'NP-P-ING-OC', 'POSSING']",4.0,2.1705094128132942,0,2,3,3,False,0.36015549940749364,4.881243995259949
scratch,pick,V,4.32,NONE,7,12,['Transitive'],"['Basic Transitive', 'Unspecified Object', 'Conative', 'PP']",4.333333333333334,1.776388345929897,0,1,4,3,False,0.05149077680826458,2.4119262144661167
perish,dissolve,V,3.49,NONE,1,11,"['Basic Intransitive', 'PP-NP']","['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'ADJP', 'PP', 'ADJP-PP', 'PP-PP']",3.5000000000000004,2.0789954839350235,0,2,13,3,False,0.1630781053714762,3.3046248429718097
hear,talk,V,1.99,NONE,5,6,"['Basic Intransitive', 'P-POSSING', 'P-WHAT-S', 'PP', 'PP-PP']",['NP-TO-INF-OC'],2.0,1.6193277068654826,0,5,1,3,False,0.42880576057039477,5.430446084563158
address,talk,V,5.98,HYPER/HYPONYMS,10,6,"['Basic Transitive', 'NP-PP']",['NP-TO-INF-OC'],6.0,1.07496769977314,0,2,1,2,False,0.2538308464347432,4.0306467714779455
be,live,V,6.31,HYPER/HYPONYMS,13,7,['-1'],['Basic Intransitive'],6.333333333333333,1.6193277068654823,0,1,1,2,False,0.22179657770697425,3.774372621655794
accept,like,V,6.14,NONE,11,5,"['HOW-S', 'Basic Transitive', 'POSSING', 'S', 'WHAT-S']",['TO-INF-SC'],6.166666666666667,1.1595018087284057,0,5,1,3,False,0.238951198711929,3.911609589695432
join,add,V,6.81,NONE,5,6,"['PP', 'PP-PP', 'PP', 'PP-PP', 'P-ING-SC']","['NP-PP', 'Simple Reciprocal Transitive', 'Together Reciprocal Alternation Transitive', 'Middle Construction', 'Middle Construction', 'Middle Construction']",6.833333333333333,0.875595035770913,0,5,6,3,False,0.33450647142068307,4.676051771365465
associate,know,V,6.64,NONE,3,11,"['NP-PP', 'Simple Reciprocal Transitive', 'Simple Reciprocal Intransitive']","['HOW-S', 'HOW-TO-INF']",6.666666666666667,1.3333333333333333,0,3,2,3,False,0.029188263184049712,2.2335061054723977
hate,annihilate,V,2.99,NONE,1,1,['TO-INF-SC'],"['Basic Transitive', 'NP-PP', 'Instrument Subject Alternation']",3.0,1.3984117975602022,0,1,3,3,False,0.2019038117371373,3.6152304938970987
predict,determine,V,4.48,NONE,2,8,"['HOW-S', 'HOW-TO-INF', 'Basic Transitive', 'WH-S', 'WHAT-S']",['-1'],4.500000000000001,1.766981104093143,0,5,1,3,False,0.24422218560049264,3.953777484803941
catch,grab,V,3.32,SYNONYMS,29,6,"['Basic Transitive', 'NP-PP', 'NP-PP', 'Benefactive Alternation', 'NP-PP', 'NP', 'NP-PP-PP']","['Basic Transitive', 'NP-PP']",3.0,1.6865480854231356,2,7,2,4,True,0.7796828091909784,8.237462473527827
attempt,do,V,5.81,HYPER/HYPONYMS,2,13,"['ING-NP-OMIT', 'Basic Transitive', 'TO-INF-SC']",['-1'],5.833333333333334,1.509230856356236,0,3,1,2,False,0.21111456848349575,3.688916547867966
dash,walk,V,4.48,NONE,6,10,"['Transitive', 'Transitive']","['Basic Intransitive', 'PP', 'NP-PP', 'NP-PP', 'NP', 'NP', 'Locative Preposition Drop', 'NP-PP', 'NP-PP', 'NP-ADJP', 'NP-PP', 'PP-NP', 'NP-PP', 'Locative Inversion']",4.500000000000001,1.1595018087284057,0,2,14,3,False,-0.015725909846783133,1.874192721225735
rip,fold,V,0.83,NONE,4,5,"['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'NP-ADJP', 'NP-ADJP-PP', 'NP-PP', 'NP-PP-PP', 'PP']","['Basic Transitive', 'NP-PP', 'Intransitive', 'Middle Construction', 'Instrument Subject Alternation', 'NP-ADJP', 'NP-PP', 'NP-PP-PP']",0.8333333333333334,0.7071067811865476,7,10,8,3,True,0.035969520674372556,2.2877561653949803
direct,aim,V,7.47,HYPER/HYPONYMS,13,7,"['Basic Transitive', 'Unspecified Object', 'NP-PP', 'NP-PP']","['FOR-TO-INF', 'NP', 'Infinitival Copular Clause', 'NP-VEN-NP-OMIT', 'S', 'TO-INF-SC']",7.5,1.0801234497346432,0,4,6,2,False,0.1563036766694358,3.2504294133554863
